Full_name	Kingdom	Phylum	Class	Order	Family	Genus
k__Fungi | p__Ascomycota | c__Ascomycota_cls_Incertae_sedis | Ascomycota_ord_Incertae_sedis | f__Ascomycota_fam_Incertae_sedis | g__Ascomycota_gen_Incertae_sedis.32	k__Fungi 	 p__Ascomycota 	 c__Ascomycota_cls_Incertae_sedis 	 Ascomycota_ord_Incertae_sedis 	 f__Ascomycota_fam_Incertae_sedis 	 g__Ascomycota_gen_Incertae_sedis.32
k__Fungi | p__Ascomycota | c__Pezizomycetes | Pezizales | f__Pyronemataceae | g__Pyronemataceae_gen_Incertae_sedis.3	k__Fungi 	 p__Ascomycota 	 c__Pezizomycetes 	 Pezizales 	 f__Pyronemataceae 	 g__Pyronemataceae_gen_Incertae_sedis.3
k__Fungi | p__Ascomycota | c__Sordariomycetes | Hypocreales | f__Stachybotryaceae | g__Albifimbria.1	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 Hypocreales 	 f__Stachybotryaceae 	 g__Albifimbria.1
k__Fungi | p__Ascomycota | unassigned | unassigned | unassigned | unassigned.60	k__Fungi 	 p__Ascomycota 	 unassigned 	 unassigned 	 unassigned 	 unassigned.60
k__Fungi | p__Ascomycota | unassigned | unassigned | unassigned | unassigned.64	k__Fungi 	 p__Ascomycota 	 unassigned 	 unassigned 	 unassigned 	 unassigned.64
k__Fungi | p__Ascomycota | c__Sordariomycetes | unassigned | unassigned | unassigned.8	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 unassigned 	 unassigned 	 unassigned.8
k__Fungi | p__Ascomycota | c__Sordariomycetes | unassigned | unassigned | unassigned.9	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 unassigned 	 unassigned 	 unassigned.9
k__Fungi | unassigned | unassigned | unassigned | unassigned | unassigned.110	k__Fungi 	 unassigned 	 unassigned 	 unassigned 	 unassigned 	 unassigned.110
k__Fungi | p__Ascomycota | c__Leotiomycetes | Erysiphales | f__Erysiphaceae | g__Blumeria	k__Fungi 	 p__Ascomycota 	 c__Leotiomycetes 	 Erysiphales 	 f__Erysiphaceae 	 g__Blumeria
k__Fungi | p__Ascomycota | unassigned | unassigned | unassigned | unassigned.67	k__Fungi 	 p__Ascomycota 	 unassigned 	 unassigned 	 unassigned 	 unassigned.67
k__Fungi | p__Ascomycota | unassigned | unassigned | unassigned | unassigned.68	k__Fungi 	 p__Ascomycota 	 unassigned 	 unassigned 	 unassigned 	 unassigned.68
k__Fungi | p__Ascomycota | c__Dothideomycetes | Pleosporales | f__Phaeosphaeriaceae | g__Sclerostagonospora.2	k__Fungi 	 p__Ascomycota 	 c__Dothideomycetes 	 Pleosporales 	 f__Phaeosphaeriaceae 	 g__Sclerostagonospora.2
k__Fungi | p__Fungi_phy_Incertae_sedis | c__Fungi_cls_Incertae_sedis | Fungi_ord_Incertae_sedis | f__Fungi_fam_Incertae_sedis | g__Fungi_gen_Incertae_sedis.65	k__Fungi 	 p__Fungi_phy_Incertae_sedis 	 c__Fungi_cls_Incertae_sedis 	 Fungi_ord_Incertae_sedis 	 f__Fungi_fam_Incertae_sedis 	 g__Fungi_gen_Incertae_sedis.65
k__Fungi | p__Basidiomycota | c__Tremellomycetes | Tremellales | f__Bulleribasidiaceae | g__Vishniacozyma.4	k__Fungi 	 p__Basidiomycota 	 c__Tremellomycetes 	 Tremellales 	 f__Bulleribasidiaceae 	 g__Vishniacozyma.4
k__Fungi | p__Ascomycota | unassigned | unassigned | unassigned | unassigned.72	k__Fungi 	 p__Ascomycota 	 unassigned 	 unassigned 	 unassigned 	 unassigned.72
k__Fungi | unassigned | unassigned | unassigned | unassigned | unassigned.116	k__Fungi 	 unassigned 	 unassigned 	 unassigned 	 unassigned 	 unassigned.116
k__Fungi | p__Ascomycota | c__Leotiomycetes | Helotiales | f__Mollisiaceae | g__Mollisia.1	k__Fungi 	 p__Ascomycota 	 c__Leotiomycetes 	 Helotiales 	 f__Mollisiaceae 	 g__Mollisia.1
k__Fungi | p__Ascomycota | c__Eurotiomycetes | Onygenales | f__Onygenaceae | g__Auxarthron	k__Fungi 	 p__Ascomycota 	 c__Eurotiomycetes 	 Onygenales 	 f__Onygenaceae 	 g__Auxarthron
k__Fungi | p__Ascomycota | c__Dothideomycetes | Pleosporales | f__Amorosiaceae | g__Angustimassarina	k__Fungi 	 p__Ascomycota 	 c__Dothideomycetes 	 Pleosporales 	 f__Amorosiaceae 	 g__Angustimassarina
k__Fungi | p__Ascomycota | unassigned | unassigned | unassigned | unassigned.86	k__Fungi 	 p__Ascomycota 	 unassigned 	 unassigned 	 unassigned 	 unassigned.86
k__Fungi | p__Ascomycota | c__Ascomycota_cls_Incertae_sedis | Ascomycota_ord_Incertae_sedis | f__Ascomycota_fam_Incertae_sedis | g__Ascomycota_gen_Incertae_sedis.48	k__Fungi 	 p__Ascomycota 	 c__Ascomycota_cls_Incertae_sedis 	 Ascomycota_ord_Incertae_sedis 	 f__Ascomycota_fam_Incertae_sedis 	 g__Ascomycota_gen_Incertae_sedis.48
k__Fungi | p__Fungi_phy_Incertae_sedis | c__Fungi_cls_Incertae_sedis | Fungi_ord_Incertae_sedis | f__Fungi_fam_Incertae_sedis | g__Fungi_gen_Incertae_sedis.86	k__Fungi 	 p__Fungi_phy_Incertae_sedis 	 c__Fungi_cls_Incertae_sedis 	 Fungi_ord_Incertae_sedis 	 f__Fungi_fam_Incertae_sedis 	 g__Fungi_gen_Incertae_sedis.86
k__Fungi | p__Ascomycota | c__Dothideomycetes | Venturiales | f__Sympoventuriaceae | g__Scolecobasidium.1	k__Fungi 	 p__Ascomycota 	 c__Dothideomycetes 	 Venturiales 	 f__Sympoventuriaceae 	 g__Scolecobasidium.1
k__Fungi | unassigned | unassigned | unassigned | unassigned | unassigned.146	k__Fungi 	 unassigned 	 unassigned 	 unassigned 	 unassigned 	 unassigned.146
k__Fungi | unassigned | unassigned | unassigned | unassigned | unassigned.158	k__Fungi 	 unassigned 	 unassigned 	 unassigned 	 unassigned 	 unassigned.158
k__Fungi | p__Ascomycota | c__Ascomycota_cls_Incertae_sedis | Ascomycota_ord_Incertae_sedis | f__Ascomycota_fam_Incertae_sedis | g__Ascomycota_gen_Incertae_sedis.53	k__Fungi 	 p__Ascomycota 	 c__Ascomycota_cls_Incertae_sedis 	 Ascomycota_ord_Incertae_sedis 	 f__Ascomycota_fam_Incertae_sedis 	 g__Ascomycota_gen_Incertae_sedis.53
k__Fungi | p__Fungi_phy_Incertae_sedis | c__Fungi_cls_Incertae_sedis | Fungi_ord_Incertae_sedis | f__Fungi_fam_Incertae_sedis | g__Fungi_gen_Incertae_sedis.109	k__Fungi 	 p__Fungi_phy_Incertae_sedis 	 c__Fungi_cls_Incertae_sedis 	 Fungi_ord_Incertae_sedis 	 f__Fungi_fam_Incertae_sedis 	 g__Fungi_gen_Incertae_sedis.109
k__Fungi | unassigned | unassigned | unassigned | unassigned | unassigned.177	k__Fungi 	 unassigned 	 unassigned 	 unassigned 	 unassigned 	 unassigned.177
k__Fungi | unassigned | unassigned | unassigned | unassigned | unassigned.182	k__Fungi 	 unassigned 	 unassigned 	 unassigned 	 unassigned 	 unassigned.182
k__Fungi | p__Fungi_phy_Incertae_sedis | c__Fungi_cls_Incertae_sedis | Fungi_ord_Incertae_sedis | f__Fungi_fam_Incertae_sedis | g__Fungi_gen_Incertae_sedis.116	k__Fungi 	 p__Fungi_phy_Incertae_sedis 	 c__Fungi_cls_Incertae_sedis 	 Fungi_ord_Incertae_sedis 	 f__Fungi_fam_Incertae_sedis 	 g__Fungi_gen_Incertae_sedis.116
k__Fungi | p__Fungi_phy_Incertae_sedis | c__Fungi_cls_Incertae_sedis | Fungi_ord_Incertae_sedis | f__Fungi_fam_Incertae_sedis | g__Fungi_gen_Incertae_sedis.125	k__Fungi 	 p__Fungi_phy_Incertae_sedis 	 c__Fungi_cls_Incertae_sedis 	 Fungi_ord_Incertae_sedis 	 f__Fungi_fam_Incertae_sedis 	 g__Fungi_gen_Incertae_sedis.125
k__Fungi | unassigned | unassigned | unassigned | unassigned | unassigned.210	k__Fungi 	 unassigned 	 unassigned 	 unassigned 	 unassigned 	 unassigned.210
